,Unnamed: 0,startTime,endTime,angry,calm,disgust,fear,happy,neutral,sad,surprise,predictedEmotion,file_name
194803,194803,644.767,649.767,8.913474e-24,0.0,4.1878966e-28,1.2458849999999999e-20,1.0,1.1507105e-25,6.861792e-14,2.5037114e-15,happy,e0c9c7f5.csv
194805,194805,654.767,659.767,2.4020301e-26,0.0,0.0,9.715715e-11,1.0,0.0,2.5171554e-31,3.8751358e-36,happy,e0c9c7f5.csv
194812,194812,689.767,694.767,2.595929e-09,0.0,2.2159438e-20,6.0445046e-28,1.0,2.0691618e-35,2.0676378e-36,6.2086203e-31,happy,e0c9c7f5.csv
194813,194813,694.767,699.767,1.7247018e-10,0.0,1.6799251e-15,8.6228915e-12,1.0,9.6268725e-27,3.5038228e-19,7.054393999999999e-24,happy,e0c9c7f5.csv
194815,194815,704.767,709.767,1.4841927000000002e-22,0.0,0.0,8.7444495e-37,1.0,0.0,0.0,3.561713e-21,happy,e0c9c7f5.csv
194816,194816,709.767,714.767,8.138322699999999e-23,0.0,0.0,2.9292018e-30,1.0,0.0,0.0,5.5080073e-31,happy,e0c9c7f5.csv
194820,194820,729.767,734.767,7.5540405e-24,0.0,2.8858765000000004e-32,1.2712274e-22,1.0,3.7199898e-37,0.0,0.0,happy,e0c9c7f5.csv
194821,194821,734.767,739.767,2.2738297e-13,0.0,7.6642674e-35,3.1439183e-37,1.0,0.0,0.0,4.6054024000000004e-21,happy,e0c9c7f5.csv
194833,194833,794.767,799.767,3.6928839999999995e-38,0.0,0.0,4.483472e-13,1.0,0.0,1.4248599e-28,1.3174061e-16,happy,e0c9c7f5.csv
194866,194866,959.767,964.767,0.0,0.0,0.0,1.8132447e-33,1.0,0.0,0.0,0.0,happy,e0c9c7f5.csv
194876,194876,1009.767,1014.767,6.45663e-17,0.0,1.4349233499999998e-36,1.16364745e-27,1.0,0.0,1.8241809999999997e-38,6.601852400000001e-26,happy,e0c9c7f5.csv
202781,202781,714.046,719.046,6.7663503e-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happy,eafd1d00.csv
202782,202782,719.046,724.046,8.4464245e-15,0.0,1.174292e-34,2.073514e-29,1.0,0.0,0.0,1.6115116e-23,happy,eafd1d00.csv
202783,202783,724.046,729.046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happy,eafd1d00.csv
202785,202785,734.046,739.046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happy,eafd1d00.csv
202902,202902,1319.046,1324.046,6.2916426e-22,0.0,0.0,0.0,1.0,0.0,0.0,3.1220156e-27,happy,eafd1d00.csv
202906,202906,1339.046,1344.046,5.8467786e-10,0.0,1.5518373999999998e-19,1.1731947e-27,1.0,0.0,0.0,0.0,happy,eafd1d00.csv
202908,202908,1349.046,1354.046,2.6080694e-23,0.0,0.0,0.0,1.0,0.0,0.0,1.4694987e-24,happy,eafd1d00.csv
202911,202911,1364.046,1369.046,8.036197e-11,0.0,1.0206682e-24,0.0,1.0,0.0,0.0,0.0,happy,eafd1d00.csv
202915,202915,1384.046,1389.046,8.5974783e-10,0.0,8.203994e-24,8.974654000000001e-23,1.0,0.0,0.0,1.1148150999999998e-37,happy,eafd1d00.csv
202916,202916,1389.046,1394.046,1.2131401e-27,0.0,0.0,9.304967e-31,1.0,0.0,0.0,5.6374217e-31,happy,eafd1d00.csv
202917,202917,1394.046,1399.046,3.1654426e-10,0.0,1.2926407e-15,2.077991e-11,1.0,0.0,0.0,0.0,happy,eafd1d00.csv
202918,202918,1399.046,1404.046,4.0620398e-12,0.0,7.2024709999999995e-34,8.2016870000000005e-22,1.0,0.0,0.0,6.142752999999999e-38,happy,eafd1d00.csv
202919,202919,1404.046,1409.046,1.0559605e-08,0.0,2.3673933e-23,1.8476334e-25,1.0,0.0,0.0,2.8921173e-30,happy,eafd1d00.csv
202924,202924,1429.046,1434.046,6.2795454e-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happy,eafd1d00.csv
202927,202927,1444.046,1449.046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happy,eafd1d00.csv
202928,202928,1449.046,1454.046,7.94544e-10,0.0,0.0,5.76253e-31,1.0,7.509729399999999e-33,0.0,1.0508413e-30,happy,eafd1d00.csv
202931,202931,1464.046,1469.046,1.6921686e-33,0.0,0.0,3.2462735e-33,1.0,0.0,0.0,0.0,happy,eafd1d00.csv
202932,202932,1469.046,1474.046,1.3600422e-12,0.0,1.01175546e-25,1.294912e-21,1.0,0.0,7.360683e-34,3.2574195e-29,happy,eafd1d00.csv
202935,202935,1484.046,1489.046,7.673672e-09,0.0,1.8323257e-17,1.975314e-18,1.0,3.0159454e-28,1.7500851999999998e-25,2.0200698000000003e-16,happy,eafd1d00.csv
202936,202936,1489.046,1494.046,2.3115423000000003e-27,0.0,0.0,0.0,1.0,0.0,0.0,5.140305e-21,happy,eafd1d00.csv
202959,202959,1604.046,1609.046,3.113371e-11,0.0,1.5812764e-31,6.3853165e-13,1.0,0.0,0.0,2.1809022e-24,happy,eafd1d00.csv
214522,214522,865.457,870.457,1.3739205e-16,0.0,1.41595e-16,1.6569721e-18,1.0,7.851392e-32,7.782148e-26,6.065002500000001e-32,happy,f86c7c79.csv
