,Unnamed: 0,startTime,endTime,angry,calm,disgust,fear,happy,neutral,sad,surprise,predictedEmotion,file_name
866,866,1384.881,1389.881,0.9603646,0.0,1.6584774e-05,4.1002717e-05,0.039577786,1.2605626e-13,1.0613508e-12,1.6552734e-12,angry,00fb696a.csv
874,874,1424.881,1429.881,0.9975547,0.0,0.00030127418,3.855737e-08,0.0021440824,6.691278e-12,2.7854543e-15,2.6649829e-17,angry,00fb696a.csv
878,878,1444.881,1449.881,0.998548,0.0,1.2747911e-05,1.4506556e-07,0.0014391828,5.9090763e-15,4.9211767e-16,5.887406e-16,angry,00fb696a.csv
881,881,1459.881,1464.881,0.9949319,0.0,0.00043220463,4.857171e-07,0.0046354528,2.406138e-12,2.959065e-15,5.549705e-16,angry,00fb696a.csv
1392,1392,327.942,332.942,1.0,0.0,5.2411906e-09,2.1621109999999998e-20,1.4859906e-08,1.4407447e-26,1.5446716e-36,0.0,angry,01827a22.csv
1393,1393,332.942,337.942,0.9900649,0.0,0.00057324086,1.3354074e-11,0.009361872,3.2195344e-16,2.784313e-21,5.7512965e-24,angry,01827a22.csv
1394,1394,337.942,342.942,0.00036526707,0.0,1.11216016e-13,1.0686863e-11,0.99963474,8.101486e-34,5.347942e-32,6.40143e-32,happy,01827a22.csv
1395,1395,342.942,347.942,0.70331466,0.0,0.29161078,9.8947e-10,0.0050745322,3.8695687e-14,4.9956727e-20,5.334185e-26,angry,01827a22.csv
1396,1396,347.942,352.942,0.9999933,0.0,4.4235093e-12,1.6678478e-20,6.7286965e-06,2.7213561e-37,0.0,0.0,angry,01827a22.csv
1397,1397,352.942,357.942,0.9998859,0.0,4.8172922e-05,2.5531697e-09,6.588547e-05,1.531832e-15,4.0420253e-19,9.774078999999998e-19,angry,01827a22.csv
1399,1399,362.942,367.942,1.8031098e-05,0.0,3.2697822e-06,0.29974794,0.70023066,1.2550234e-08,4.9734652e-08,1.9789385e-15,happy,01827a22.csv
1428,1428,507.942,512.942,0.99962246,0.0,1.04096294e-07,5.0246165e-08,0.00037740465,8.153592999999999e-20,1.7399513e-20,6.873125000000001e-17,angry,01827a22.csv
1437,1437,552.942,557.942,3.995786e-05,0.0,4.0559663e-11,0.2904519,0.70950824,2.51939e-16,2.3370119e-12,1.6199421e-10,happy,01827a22.csv
1469,1469,712.942,717.942,0.604493,0.0,0.000442799,8.5361025e-06,0.39505562,3.2734544e-11,9.708771e-13,9.9945355e-17,angry,01827a22.csv
2301,2301,450.851,455.851,0.9999255,0.0,3.7741177e-06,3.7194252e-09,7.068266e-05,4.6743822e-15,5.177612999999999e-19,2.910887e-20,angry,01e3fca1.csv
2330,2330,595.851,600.851,0.99805033,0.0,3.280941e-05,0.0015402106,0.00037671824,2.2868492e-11,4.487793e-12,2.5388877e-15,angry,01e3fca1.csv
2340,2340,645.851,650.851,0.9999995,0.0,3.0286752e-11,1.2791745e-12,4.6408456e-07,2.6300972e-24,8.231386e-32,1.5837454e-30,angry,01e3fca1.csv
2341,2341,650.851,655.851,1.0,0.0,2.0440462e-08,1.5853348e-09,4.06053e-08,6.8865785e-20,9.662870000000001e-24,5.8181024e-24,angry,01e3fca1.csv
2369,2369,790.851,795.851,0.16050686,0.0,2.5343487e-08,6.289174e-07,0.8394925,3.1497287e-21,1.2092858e-20,1.3636583e-18,happy,01e3fca1.csv
2373,2373,810.851,815.851,0.9999522,0.0,2.9587517e-07,3.9187634e-07,4.719e-05,4.3562572e-14,1.2457519e-16,2.963768e-16,angry,01e3fca1.csv
2378,2378,835.851,840.851,0.9999114,0.0,1.3751326e-06,4.960354e-05,3.7533096e-05,1.6881363e-12,2.4611146e-16,3.2873716e-17,angry,01e3fca1.csv
2379,2379,840.851,845.851,0.99951184,0.0,9.990323e-07,1.7353137e-06,0.0004854316,5.2919068000000004e-17,1.6032633e-17,8.452963e-09,angry,01e3fca1.csv
